GEOID,district,longitude,latitude,elevation,updated,name,ownership,built,type,doctors,nurses,nurses2,pcns,ehts,pharmacists,labtechs,beds,maternal,general,cathmentpo,distneares,has_community,has_community2,water_pipe,water_run,electric,electric2,distnear2,sanitation,sanitation2,sanitation3,security,security2,tar_road,gravel_road,incinerator,autoway,dental,comments,type_edite
519,Chirumanzu,30.185310363799999,-19.33514,0,1998,Lalapanzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
520,Seke,30.900249481199999,-18.06819,0,1998,Lanark,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
521,Chikomba,31.153560638399998,-19.18906,0,1998,Lancashire,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
522,Masvingo,30.5062198639,-20.07467,0,1998,Lennox,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
523,Gweru,29.540420532199999,-19.38747,0,1998,Lower Gweru,3,0,Mission Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
524,Binga,27.191940307599999,-17.94944,0,1998,Lubimbi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
525,Mutoko,32.389858245799999,-17.35572,0,1998,Louisa Guidotte,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
526,Bubi,28.412220001200001,-19.26389,0,1998,Lukala,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
527,Hwange,26.627780914300001,-18.36056,0,1998,Lukosi,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
528,Hwange,26.228330612200001,-18.04444,0,1998,Lukunguni,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
529,Mwenezi,30.7816696167,-20.8975,0,1998,Lundi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
530,Zvishavane,30.0179405212,-20.25819,0,1998,Lundi,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
531,Lupane,27.9036102295,-18.78333,0,1998,Lupaka,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
532,Lupane,27.7719402313,-18.93528,0,1998,Lupane,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
533,Hwange,26.9641704559,-18.51278,0,1998,Lupote,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
534,Binga,27.8622207642,-18.06833,0,1998,Lusulu,6,0,Rural Health centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
535,Chirumanzu,30.5242195129,-19.40619,0,1998,Lynwood,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
536,Hurungwe,29.450830459599999,-16.59806,0,1998,Lynx,5,0,Clinic Private Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
537,Zvishavane,30.086690902699999,-20.15469,0,1998,Mabasa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
538,Chipinge,32.3602790833,-20.90194,0,1998,Mabeye,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
539,Gweru,29.43983078,-19.29136,0,1998,Maboleni,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
540,Insiza,29.452920913700002,-20.93906,0,1998,Mabuze,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
541,Centenary,31.162000656099998,-16.35067,0,1998,Machaya,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
542,Murehwa,31.855609893800001,-18.15306,0,1998,Macheke,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
543,Bulilimamangwe,27.753330230700001,-20.81444,0,1998,Madabe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
544,Chikomba,31.100389480600001,-19.11844,0,1998,Madamombe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
545,Murehwa,31.6540298462,-17.47419,0,1998,Madamombe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
546,Chivi,30.323610305799999,-20.05228,0,1998,Madamombe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
547,Gweru,29.305139541599999,-19.27042,0,1998,Madhikani,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
548,Chipinge,32.363330841100002,-20.72111,0,1998,Madhuka,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
549,Bulilimamangwe,27.443330764799999,-20.15111,0,1998,Madlambuzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
550,Tsholotsho,27.508060455300001,-19.77528,0,1998,Madlamombe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
551,Buhera,31.6563091278,-19.43503,0,1998,Madzimbashuro,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
552,Shamva,31.6559696198,-17.06192,0,1998,Madziva Mine,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
553,Gokwe,28.505830764799999,-17.62972,0,1998,Madzivazu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
554,Shamva,31.538780212399999,-16.92558,0,1998,Madziwa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
555,Shamva,31.658279418900001,-17.06986,0,1998,Madziwa,7,0,Mine Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
556,Kadoma,30.514169693,-18.74611,0,1998,Mafindifindi,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
557,Gutu,31.350219726599999,-19.75803,0,1998,Magombedze,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
558,Hurungwe,29.410560607899999,-16.855,0,1998,Magunje,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
559,Hurungwe,29.423330307000001,-16.86528,0,1998,Magunje Army,7,0,Army Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Millitary Clinic"
560,Chipinge,32.392780304,-21.25,0,1998,Mahenye,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
561,Chiredzi,31.504190444900001,-21.53764,0,1998,Mahlanguleni,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
562,Kariba,28.758060455300001,-16.52611,0,1998,Mahombekombe,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
563,Guruve,30.7352790833,-16.38389,0,1998,Mahuwe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
564,Hwange,26.9522209167,-18.73167,0,1998,Main Camp.,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
565,Gutu,31.384529113799999,-19.83931,0,1998,Majarada,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
566,Beitbridge,29.690670013399998,-21.50331,0,1998,Majini,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
567,Mudzi,32.624031066900002,-17.28722,0,1998,Makaha,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
568,Beitbridge,29.936809539799999,-22.13792,0,1998,Makakabule,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
569,Chiredzi,31.3401107788,-21.45361,0,1998,Makambe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
570,Seke,31.401639938399999,-18.20086,0,1998,Makanyazingwa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
571,Hwedza,31.834810257000001,-19.02697,0,1998,Makarara,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
572,Tsholotsho,27.191940307599999,-17.94944,0,1998,Makaza,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
573,Gweru,29.568830490100002,-19.38919,0,1998,Makepesi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
574,Zvishavane,29.9344406128,-20.20569,0,1998,Maketo,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
575,Bulilimamangwe,27.268610000599999,-19.90611,0,1998,Makhuleka,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
576,Makoni,32.388778686499997,-18.61997,0,1998,Makoni,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
577,Mazowe,31.060699462900001,-17.02938,0,1998,Makope,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
578,Mutoko,32.471611022899999,-17.26753,0,1998,Makosa,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
579,Goromonzi,31.273189544699999,-17.54042,0,1998,Makumbe,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
580,Mberengwa,30.236360549899999,-20.98544,0,1998,Makuwerere,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
581,Hwange,27.200559616100001,-18.31722,0,1998,Makwandara,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
582,Gwanda,28.756389617899998,-20.96919,0,1998,Makwe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
583,Chiredzi,31.420190811200001,-22.07142,0,1998,Malipati,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
584,Kwekwe,29.123249054,-19.00353,0,1998,Malisa Josefa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
585,Bulilimamangwe,28.284719467199999,-21.47833,0,1998,Mambale,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
586,Mutare,32.6351394653,-19.28447,0,1998,Mambwere,5,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
587,Hurungwe,29.361940383899999,-15.72139,0,1998,Mana Pools,7,0,National Park-clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
588,Gwanda,28.9911403656,-21.57014,0,1998,Manama,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
589,Gokwe,28.3558292389,-18.12194,0,1998,Mangidi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
590,Gweru,29.422809600800001,-19.37181,0,1998,Mangwande,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
591,Bindura,31.312170028699999,-17.39605,0,1998,Manhenga,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
592,Gokwe,28.379440307599999,-18.45833,0,1998,Manoti,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
593,Kadoma,30.523059845,-18.60722,0,1998,Manyewe,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
594,Ump,31.8961105347,-17.36028,0,1998,Manyika,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
595,Kadoma,30.4683303833,-18.8175,0,1998,Manyoni,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
596,Gokwe,28.602220535299999,-18.14722,0,1998,Manyoni,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
597,Chipinge,32.340278625499998,-20.77556,0,1998,Manzvire,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
598,Masvingo,30.873529434200002,-20.40011,0,1998,Mapanzure,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
599,Zvishavane,29.919639587399999,-20.08956,0,1998,Mapanzure,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
600,Mutasa,32.652191162100003,-18.78369,0,1998,Mapara,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
601,Makoni,32.405109405499999,-18.00294,0,1998,Maparura,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
602,Maphisa,28.474359512300001,-21.07378,0,1998,Maphisa,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
603,Ump,31.9850006104,-17.03667,0,1998,Maramba,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
604,Mwenezi,30.315830230700001,-21.14583,0,1998,Maranda,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
605,Mutare,32.274250030499999,-19.25336,0,1998,Marange,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
606,Shurugwi,30.019329071000001,-19.87072,0,1998,Marishongwe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
607,Marondara,31.534500122099999,-18.20553,0,1998,Marondera (PH),1,0,Provincial Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
608,Hurungwe,29.162500381499999,-16.22889,0,1998,Marongora,7,0,National Park-clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
609,Bikita,31.5209999084,-20.00053,0,1998,Marozva,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
610,Chimanimani,32.934028625499998,-19.76719,0,1998,Martin,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
611,Bulilimamangwe,28.093610763499999,-20.4725,0,1998,Marula,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
612,Rushinga,32.529628753700003,-16.67677,0,1998,Mary Mount,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
613,Hurungwe,29.229999542200002,-16.73611,0,1998,Masanga,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
614,Mudzi,32.570278167700003,-17.03969,0,1998,Masarakufa,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
615,Chikomba,31.254419326800001,-18.9075,0,1998,Masasa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
616,Seke,31.103330612200001,-18.41806,0,1998,Masasa,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
617,Mberengwa,29.666999816899999,-20.98667,0,1998,Masase,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
618,Mutare,32.424308776899998,-19.43903,0,1998,Masasi,5,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1160,Buhera,31.756280899,-19.40594,0,1998,Viriri,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1161,Zvishavane,30.189689636200001,-20.47197,0,1998,Vugwi,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1162,Zvishavane,29.8721408844,-20.26669,0,1998,Vukuzenzele,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1163,Gwanda,28.9237804413,-20.88653,0,1998,Vumba-Chingwe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1164,Gweru,29.472280502299999,-19.40322,0,1998,Vungu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1165,Mberengwa,30.384029388399998,-20.93614,0,1998,Vurasha,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1166,Shamva,31.5703601837,-17.30539,0,1998,Wadzanai,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1167,Insiza,29.5855293274,-20.57447,0,1998,Wanezi,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1168,Mberengwa,29.739719390899999,-20.56978,0,1998,Wanezi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1169,Hwange,26.500560760500001,-18.35722,0,1998,Wankie,7,0,Private Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1170,Murehwa,31.934000015300001,-17.88836,0,1998,Waterloo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1171,Chegutu,30.686389923099998,-18.32444,0,1998,Watyoka,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1172,Chikomba,31.237939834599999,-19.002,0,1998,Wazvaremaka,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1173,Hwedza,31.567220687900001,-18.62839,0,1998,Wedza,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1174,Marondara,31.7903900146,-18.23633,0,1998,Wenimbe,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1175,Makoni,32.1519699097,-18.04158,0,1998,Weya,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1176,Gweru,30.020719528200001,-19.35661,0,1998,Whahwa,5,0,Prison Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1177,Chikomba,31.171440124499998,-18.87272,0,1998,Wiltshire,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1178,Makoni,31.9678096771,-18.24033,0,1998,Zambara,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1179,Chipinge,32.477500915500002,-20.69972,0,1998,Zamchiya,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1180,Buhera,32.119579315199999,-19.56878,0,1998,Zangama,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1181,Masvingo,31.121889114399998,-20.2025,0,1998,Zano,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1182,Nkayi,28.773059845,-19.07,0,1998,Zenka,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1183,Beitbridge,29.503419876100001,-21.62461,0,1998,Zezane,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1184,Gokwe,28.061109542800001,-18.225,0,1998,Zhamba,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1185,Gokwe,28.313060760500001,-17.44139,0,1998,Zhomba,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1186,Kwekwe,29.384939193699999,-18.70336,0,1998,Zhombe,3,0,Mission clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1187,Insiza,29.290060043299999,-20.64019,0,1998,Zhulube,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1188,Zaka,31.553720474199999,-20.45111,0,1998,Zibwowa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1189,Zvimba,30.509170532199999,-17.84139,0,1998,ZIMPAM,7,0,Private Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1190,Mutare,32.6234207153,-19.10036,0,1998,Zimunya,5,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
